38,51,788,670,513
31,57,988,644,713
22,55,895,623,585
22,96,880,697,577
26,59,944,619,673
47,94,957,630,689
36,56,946,660,624
6,55,915,604,701
29,86,898,680,594
43,86,874,579,687
45,62,916,667,607
1,58,879,649,583
28,52,936,705,621
15,84,868,608,576
16,88,916,644,608
26,75,983,690,653
12,66,889,591,666
42,66,960,702,639
43,91,960,672,639
39,93,874,621,582
24,71,880,670,586
6,56,958,638,673
31,58,866,577,590
18,62,945,630,716
29,88,870,581,634
22,60,923,706,617
26,66,915,612,647
34,86,913,698,611
37,52,944,632,662
3,64,979,656,658
29,64,871,584,588
43,90,918,616,697
26,90,926,623,648
27,82,917,676,617
20,63,895,603,717
44,60,981,715,661
47,61,932,628,631
21,54,921,629,621
27,80,912,615,644
15,57,858,579,674
8,54,865,584,602
32,63,952,643,698
46,85,947,640,681
15,54,866,587,714
38,94,860,583,631
16,59,890,649,605
26,60,913,706,621
44,96,932,634,688
21,53,894,687,609
29,90,951,650,648
22,65,850,598,580
6,61,885,710,605
3,61,852,583,707
28,64,877,701,601
46,92,852,584,701
33,90,916,628,646
30,60,891,683,611
41,90,857,621,588
18,88,865,707,594
4,51,856,626,588
33,66,959,659,716
26,80,870,598,704
33,94,897,675,617
35,64,927,638,659
9,63,961,662,710
33,89,959,661,700
31,85,882,608,684
14,92,882,692,608
19,54,863,595,640
25,96,899,620,635
20,85,891,658,615
46,54,883,610,707
24,62,851,625,590
2,63,900,624,661
45,95,867,602,628
17,56,993,708,690
44,92,837,582,645
39,52,847,636,589
5,60,871,665,606
10,60,941,695,655
43,61,988,705,688
24,52,863,626,601
40,52,909,668,634
31,53,832,582,662
39,88,831,582,654
16,84,836,615,586
19,95,891,625,704
5,64,876,635,615
20,61,847,596,626
20,53,851,610,600
21,66,928,715,655
37,94,827,584,702
15,93,846,616,598
46,56,844,674,597
14,63,886,627,674
29,94,900,655,637
45,92,881,631,624
16,64,853,605,617
42,93,874,714,620
13,63,842,598,657
6,66,894,720,635
21,93,852,606,706
23,62,821,584,689
34,52,873,630,621
34,54,944,672,684
25,52,847,705,603
10,65,931,672,663
27,89,953,703,679
6,53,896,639,674
27,93,863,636,616
26,94,813,654,581
36,88,927,702,663
13,53,830,693,594
11,55,884,706,633
9,54,805,579,662
36,91,857,669,617
47,95,883,636,693
46,88,845,609,712
18,91,843,608,612
18,59,800,691,577
5,66,893,645,709
27,95,844,675,610
37,58,804,596,583
19,64,828,662,602
45,91,851,619,685
21,91,840,611,697
26,89,852,696,620
23,59,855,638,623
27,85,935,682,704
4,52,891,701,650
7,56,874,638,641
27,66,798,583,605
1,65,794,581,638
23,65,885,648,717
25,79,826,605,639
27,56,958,702,720
43,64,789,638,579
42,52,934,719,686
19,89,916,696,673
16,85,796,699,585
29,54,853,627,700
14,51,786,612,578
36,64,874,643,682
20,96,788,613,580
16,55,898,661,695
26,62,834,614,715
24,66,893,660,666
44,63,874,646,694
41,59,889,659,668
30,52,883,671,655
24,80,837,621,700
38,89,919,702,682
35,88,784,627,582
31,84,388,641,289
38,93,820,612,655
22,75,796,683,595
25,86,931,720,696
39,85,818,612,632
27,74,773,685,579
33,63,794,607,595
36,63,890,675,667
32,55,844,633,633
22,76,771,697,579
31,96,854,642,711
26,77,806,701,606
9,51,669,604,503
27,94,837,630,702
25,80,894,702,673
10,53,767,625,579
31,55,853,644,676
46,63,845,645,638
14,52,776,674,586
23,92,852,677,644
1,59,861,708,652
33,54,885,718,671
14,64,814,638,618
31,88,856,650,694
43,57,795,605,677
36,94,796,613,606
6,59,876,667,669
16,57,782,710,596
16,94,862,657,670
41,57,829,632,644
22,92,765,600,584
15,89,758,579,605
42,95,754,576,649
14,57,839,642,641
47,91,827,670,632
44,51,744,623,569
18,82,818,704,626
18,54,820,628,696
27,65,887,700,680
20,67,133,613,102
41,93,859,659,672
29,93,930,716,714
35,87,759,583,631
28,85,782,653,602
22,74,787,688,606
47,87,922,710,712
13,64,886,683,710
12,60,848,654,671
5,56,819,638,632
35,61,754,625,582
40,64,779,716,603
24,75,753,586,583
29,65,842,701,652
15,52,783,607,662
28,94,901,699,712
33,55,761,591,670
39,66,861,670,699
14,61,778,607,706
31,60,911,711,719
30,55,770,601,702
13,54,845,660,699
21,64,761,704,595
24,57,872,683,682
35,65,763,618,597
2,59,780,624,611
10,63,860,715,674
9,62,847,664,665
28,96,838,683,657
39,96,759,596,647
31,90,772,661,607
7,58,735,694,579
27,71,736,657,580
39,87,806,641,636
30,84,376,690,297
28,51,701,597,554
39,61,776,614,676
23,85,791,701,626
45,54,760,602,699
33,65,743,687,589
26,82,870,709,691
20,92,750,625,596
15,63,902,717,718
9,59,761,632,608
22,62,860,691,689
30,61,748,601,679
45,53,743,678,598
42,55,769,667,619
43,65,841,677,704
25,63,729,587,658
22,91,796,711,641
29,84,391,697,315
19,59,752,632,606
25,76,796,643,674
25,91,763,617,645
22,93,822,713,665
17,53,807,655,666
28,93,719,691,584
2,54,749,609,714
7,62,779,673,635
29,87,787,720,643
34,91,793,717,648
26,93,719,629,588
34,93,728,715,596
21,86,855,700,706
21,79,740,607,606
28,62,802,657,681
13,59,764,627,673
14,86,703,578,697
18,85,802,660,665
26,71,719,592,631
36,58,765,630,680
41,58,716,590,704
31,61,837,692,703
35,95,775,717,641
35,91,712,650,589
47,90,743,615,627
19,81,755,713,626
25,55,707,589,702
7,59,719,599,637
26,63,792,660,662
32,51,706,626,589
36,62,756,674,631
26,84,752,629,628
17,57,709,648,593
46,62,756,634,640
38,58,732,699,616
36,86,733,617,649
37,62,715,681,603
3,51,711,616,600
19,53,801,680,676
43,55,810,684,698
23,68,705,612,596
7,66,766,687,649
15,60,748,677,634
15,62,735,639,623
37,57,751,675,637
24,84,795,675,719
33,93,777,717,660
21,82,689,601,587
20,87,677,597,577
42,58,801,683,717
24,96,742,720,633
45,94,790,674,678
29,91,764,652,684
37,96,765,684,653
27,92,816,697,713
34,89,688,665,588
38,96,810,693,702
36,57,738,632,639
18,83,699,599,660
21,78,720,617,692
17,55,674,587,579
18,60,738,634,700
16,80,549,580,472
29,62,686,590,677
2,60,804,693,709
26,91,732,690,631
25,62,708,611,691
17,64,726,627,661
33,51,672,594,581
19,80,472,693,409
21,63,724,690,628
19,65,718,623,627
46,57,678,632,589
47,53,801,706,696
22,68,743,646,670
26,83,732,637,639
18,84,741,654,645
14,82,681,658,593
41,96,728,667,636
23,89,713,698,623
25,92,691,604,627
4,58,734,677,642
20,82,758,664,710
38,86,683,635,600
15,56,675,593,711
41,61,763,679,671
32,95,798,703,707
30,64,654,577,648
24,60,664,587,653
23,67,756,669,689
27,79,686,664,608
17,58,690,635,612
46,94,659,645,585
46,86,695,624,618
16,87,679,607,604
43,88,673,600,656
22,52,759,718,677
22,66,798,716,714
8,66,685,614,676
22,53,736,660,686
44,88,670,649,601
18,89,732,690,657
34,61,722,649,669
30,93,654,705,588
12,56,718,646,670
29,61,680,612,679
37,88,658,615,594
15,91,639,623,578
5,62,704,659,637
39,54,657,660,595
37,59,713,647,694
36,60,683,709,620
34,55,750,719,681
21,72,699,640,635
40,59,657,639,597
44,64,718,654,674
32,61,719,656,656
41,53,750,685,711
37,89,675,617,649
24,53,741,678,694
43,93,710,718,650
34,51,617,680,565
28,61,656,601,651
29,55,707,648,696
41,64,665,610,660
6,60,717,658,713
23,70,639,587,658
22,83,727,668,704
14,83,630,580,689
8,57,664,617,612
35,94,625,577,628
21,75,722,706,668
22,82,635,588,588
22,51,602,627,559
47,64,660,613,671
25,54,625,581,705
44,84,335,681,312
40,90,637,679,594
47,59,636,594,702
19,58,638,597,681
16,63,747,699,703
35,66,646,717,605
29,63,624,585,625
47,52,739,710,693
43,54,616,682,579
44,94,676,673,636
14,54,714,698,672
16,52,674,636,692
43,89,630,595,679
35,90,666,629,671
18,94,650,634,614
21,70,659,720,624
17,54,664,682,629
22,73,649,616,660
25,84,692,665,657
20,52,688,658,706
27,81,690,660,673
18,96,716,686,698
1,60,627,614,601
21,90,700,696,672
27,54,607,695,583
39,51,584,700,561
37,67,109,619,105
1,55,692,667,699
29,56,692,667,683
19,67,115,595,111
18,63,618,647,598
34,88,697,711,675
20,54,669,672,648
37,86,653,703,634
17,60,645,704,627
16,51,538,703,523
2,53,611,594,629
28,91,648,630,659
31,65,651,689,634
13,61,717,708,701
46,59,630,684,616
38,56,632,651,618
16,86,625,612,664
39,86,604,704,592
32,65,614,639,602
32,85,617,689,605
17,84,623,636,611
22,58,647,692,636
23,58,683,673,717
12,65,660,674,652
1,63,710,702,707
30,53,637,715,630
19,62,647,641,715
31,91,677,714,672
46,60,697,710,692
27,53,603,670,600
32,60,628,653,625
6,51,486,674,485
41,95,607,607,615
45,86,654,716,654
40,65,595,596,595
20,94,648,649,656
43,96,644,645,663
21,52,614,654,616
46,89,583,604,585
44,53,575,577,653
27,87,582,601,585
21,56,653,657,707
44,57,623,685,628
36,65,614,645,619
36,53,584,639,591
37,90,642,707,651
37,92,607,693,617
29,51,581,671,591
38,65,634,655,645
30,92,567,717,577
16,67,110,689,112
31,56,590,651,601
6,57,674,711,689
9,56,592,649,606
21,71,584,600,709
17,89,669,688,695
28,66,625,649,643
11,58,652,699,673
3,58,671,693,715
36,52,578,714,598
42,91,577,630,597
21,76,559,580,672
25,88,565,587,607
32,62,558,606,580
15,86,639,665,686
24,56,634,717,660
21,65,579,603,613
24,64,611,675,638
10,67,109,597,114
42,60,654,685,703
45,96,626,705,656
28,60,639,673,670
16,65,588,692,619
42,88,547,576,580
47,55,584,617,716
10,64,562,594,614
1,64,626,692,662
44,55,586,656,620
32,89,579,656,613
33,64,640,701,678
11,62,555,588,619
3,59,595,631,647
33,56,619,658,673
17,63,565,601,654
21,62,634,677,680
21,80,582,622,689
14,94,626,709,671
23,82,553,593,603
16,62,594,638,694
35,54,623,670,703
26,54,546,669,588
17,62,648,701,698
28,90,620,674,668
33,87,611,693,659
24,74,613,688,662
15,96,533,680,576
8,64,596,647,690
2,58,600,671,653
36,85,558,608,654
46,90,582,635,713
5,57,560,611,678
30,91,536,586,682
25,78,557,610,626
32,54,532,679,583
36,93,536,589,621
17,81,524,576,622
8,62,534,587,629
23,52,558,615,618
25,68,613,700,676
20,64,522,577,674
41,86,524,580,703
6,54,537,707,595
46,61,553,613,711
22,89,549,715,609
28,63,622,692,690
15,94,583,708,647
45,55,535,594,608
37,87,530,648,589
39,57,535,672,595
23,88,592,659,668
39,56,519,578,621
43,94,538,636,600
35,85,520,598,580
34,94,530,592,651
3,54,530,704,592
15,87,623,699,710
34,92,534,679,600
41,92,517,661,581
4,62,556,704,625
15,80,389,719,439
15,64,576,651,720
40,55,516,585,647
3,65,568,644,696
32,93,544,617,618
16,95,572,653,651
29,85,524,711,597
41,55,543,619,685
27,58,535,610,611
44,66,583,665,698
45,63,551,704,630
34,87,564,645,696
20,62,569,651,664
42,65,523,599,620
33,61,513,602,589
26,70,527,606,665
2,57,525,604,671
20,65,544,626,699
17,95,570,692,658
39,92,523,700,604
36,66,534,695,617
2,56,527,609,616
20,59,535,619,667
32,53,524,607,681
16,54,511,592,636
4,60,545,654,633
27,83,542,630,692
38,91,608,707,717
10,51,494,709,575
30,96,496,593,579
24,85,498,583,638
23,81,588,703,689
35,58,512,600,649
11,57,494,674,579
20,66,550,646,660
29,89,553,650,686
21,87,552,652,649
45,56,533,627,708
8,61,502,591,658
14,55,530,718,625
37,51,490,683,578
9,57,532,655,628
11,54,527,623,674
9,52,498,595,592
37,64,499,594,657
23,87,484,581,578
24,73,523,625,641
26,92,484,651,580
10,52,516,619,700
15,90,488,640,586
18,80,364,687,438
12,54,487,587,630
4,63,498,635,601
42,90,483,584,617
21,83,504,715,610
37,60,500,606,710
36,95,504,657,611
32,88,516,707,626
3,53,576,699,718
25,94,583,708,708
27,62,533,668,648
37,85,484,698,589
23,74,483,610,589
44,85,514,627,692
40,92,476,708,581
47,88,530,660,647
47,58,530,699,648
20,81,524,642,646
22,67,495,701,608
26,76,538,689,662
26,74,485,598,598
30,57,490,676,606
29,60,470,716,582
28,88,574,711,716
24,79,491,609,702
38,84,286,606,355
11,59,534,664,689
45,58,563,701,703
43,85,499,622,662
38,67,89,671,111
10,56,485,623,605
41,65,505,632,663
14,89,508,637,695
38,55,481,644,604
21,55,539,683,677
13,65,523,693,658
19,83,469,591,681
40,58,482,608,662
23,91,498,629,654
41,54,539,681,704
39,60,460,584,711
21,57,458,583,631
11,52,460,586,612
40,94,526,671,676
11,51,398,593,510
35,55,521,668,695
25,95,538,707,690
40,56,456,643,585
24,82,475,610,703
12,62,493,634,699
45,61,502,698,646
25,57,495,662,637
8,55,458,708,590
41,89,531,713,685
20,91,523,695,675
14,96,494,705,641
26,72,449,713,583
37,55,476,619,654
17,65,472,646,617
36,87,447,666,586
44,56,472,671,621
4,53,507,695,668
15,58,458,604,690
40,95,462,610,656
17,66,450,685,595
25,66,453,632,599
14,65,453,670,599
39,90,460,610,687
5,63,455,652,604
28,56,445,591,603
39,58,451,685,599
18,55,449,599,690
36,84,247,712,331
30,88,462,620,656
26,56,433,627,582
45,93,460,648,619
24,78,517,711,700
44,61,444,602,683
23,96,427,581,579
25,81,424,600,580
25,87,516,720,706
21,61,452,692,619
40,88,481,719,660
21,84,449,630,619
28,92,438,606,696
33,59,477,689,661
40,60,437,687,607
26,67,436,606,640
34,60,472,659,672
26,96,461,682,644
14,81,465,657,704
2,66,462,653,713
15,81,407,664,577
30,89,474,677,672
15,82,438,621,632
30,56,452,684,641
3,56,408,644,581
17,93,424,687,605
35,59,411,669,588
15,85,415,600,595
34,65,481,690,697
20,86,453,713,650
44,62,402,660,580
45,65,479,706,693
7,54,432,649,627
32,56,447,649,715
35,63,425,714,618
27,91,439,639,691
30,59,401,641,584
39,84,210,700,306
23,76,420,612,702
9,60,407,595,672
15,92,400,585,673
28,53,441,656,645
39,55,419,615,675
25,89,481,707,716
27,75,397,677,585
6,58,406,657,600
22,64,439,649,712
17,90,433,648,641
8,60,392,659,581
45,90,443,712,657
18,64,427,635,697
11,53,483,719,719
12,58,433,645,674
40,62,416,620,665
42,94,444,685,665
16,96,394,678,592
19,91,436,656,668
2,62,418,661,629
15,51,385,632,581
18,52,433,705,654
33,60,445,673,718
5,52,428,717,652
26,86,456,696,699
20,93,405,624,701
29,59,422,652,690
1,66,447,694,706
17,61,373,601,581
10,57,440,686,691
13,66,414,647,667
6,64,406,677,635
29,58,377,590,666
16,83,430,673,682
11,67,76,647,119
37,53,399,625,673
38,54,368,698,577
47,54,413,716,648
8,63,402,717,631
46,64,413,651,692
4,64,395,711,623
42,86,424,688,669
36,89,375,592,650
8,52,435,687,715
46,65,406,643,687
35,89,365,703,580
31,63,362,576,601
24,94,404,654,644
31,59,415,662,675
27,64,383,611,625
45,88,392,698,627
23,73,388,713,621
31,87,383,614,702
42,56,378,606,687
24,63,360,580,622
16,90,387,626,650
45,87,390,631,654
33,95,360,585,678
17,59,384,624,643
24,88,368,598,636
37,66,371,683,603
26,69,364,636,594
44,86,404,696,662
3,57,419,687,692
25,71,375,616,623
31,52,382,629,633
43,56,353,582,589
38,64,376,690,621
43,92,367,662,607
31,66,381,631,670
22,63,359,595,614
26,87,383,643,638
22,90,365,610,692
33,57,362,640,606
8,58,348,706,585
24,70,385,650,690
35,92,371,627,657
34,63,384,695,649
6,52,388,688,656
35,56,340,578,639
19,60,372,633,656
40,54,367,625,658
27,51,326,641,556
22,84,343,589,716
17,96,342,685,590
37,91,347,610,600
23,63,394,683,720
36,61,375,651,662
31,95,387,672,706
38,95,333,579,635
26,55,339,590,639
7,51,337,646,587
47,93,341,594,618
22,95,377,657,679
36,51,329,689,578
25,73,350,617,648
39,95,339,598,679
44,59,334,618,590
39,65,335,681,592
19,57,375,693,663
17,88,344,610,681
20,90,346,614,689
24,92,334,707,597
41,85,343,617,630
34,66,335,648,615
37,93,331,637,608
3,60,335,627,616
21,69,383,706,711
13,62,320,626,591
15,66,313,579,704
22,69,363,672,716
36,92,343,636,716
35,96,350,649,697
40,93,350,662,649
42,57,317,615,592
17,52,310,590,580
20,60,366,691,686
34,96,308,578,687
38,66,314,591,607
42,92,314,592,688
22,72,332,714,627
21,60,346,654,680
25,69,319,604,638
23,64,340,709,645
47,86,324,712,615
26,61,356,676,708
17,86,333,651,634
22,81,322,668,616
38,88,310,606,594
46,55,349,678,670
22,80,312,617,600
8,59,324,624,674
11,64,309,596,671
7,60,305,599,591
23,71,309,599,699
27,73,315,704,615
5,55,345,716,674
24,65,304,595,673
41,88,319,709,626
21,67,319,647,626
28,95,294,577,583
24,93,328,648,678
1,53,319,642,631
35,52,297,588,639
27,60,318,630,702
19,93,313,687,622
34,58,316,694,628
28,58,306,686,612
43,52,338,714,678
7,57,286,576,635
24,90,330,665,711
23,57,291,587,591
31,94,297,602,641
34,95,325,659,701
4,57,297,694,604
35,53,325,717,661
14,59,342,703,698
25,58,293,598,714
16,89,309,632,701
47,56,314,644,658
17,94,339,711,700
25,67,325,674,673
14,58,301,624,634
38,52,326,676,686
38,60,303,645,629
42,63,299,621,669
30,58,289,701,601
9,55,279,671,583
19,86,293,686,613
19,96,305,639,654
47,66,322,710,679
24,61,301,715,635
29,53,300,692,635
42,87,285,624,607
27,59,299,654,637
45,59,315,702,673
21,95,284,610,662
39,53,269,667,579
29,96,281,605,617
38,61,309,711,667
32,64,326,705,709
29,95,280,670,609
10,61,318,708,692
23,80,272,593,604
25,74,276,609,602
27,55,267,668,585
17,51,270,665,599
36,90,289,642,669
11,65,300,668,682
27,68,308,689,711
47,51,239,688,535
23,60,268,602,719
19,88,278,626,628
30,63,313,720,705
33,88,277,635,625
40,66,277,626,680
19,94,257,581,658
31,93,283,693,644
15,65,269,684,618
19,84,278,718,639
25,77,281,646,696
43,95,260,632,598
35,51,235,606,541
42,59,250,579,640
46,95,267,627,619
26,51,225,718,522
32,96,265,615,647
4,66,252,586,694
4,55,268,625,679
19,87,268,713,626
30,87,292,684,707
4,65,260,612,650
38,53,246,663,580
32,59,289,689,684
29,66,262,665,624
14,66,254,607,717
26,53,261,640,628
27,57,264,647,637
17,87,278,672,698
8,56,244,591,624
33,96,293,718,711
24,81,263,641,720
19,52,254,626,645
14,56,259,640,679
18,67,42,622,104
30,51,220,621,545
20,84,263,653,714
45,60,263,654,683
24,58,284,712,708
40,89,276,690,713
42,53,231,581,611
11,56,273,687,720
47,96,245,617,671
22,86,259,653,675
28,55,230,681,580
39,89,275,712,696
24,89,273,693,699
18,93,264,695,675
2,64,252,649,665
43,66,236,610,683
37,56,221,581,696
46,96,246,656,678
24,77,237,634,713
16,81,252,677,712
18,57,241,695,648
24,51,191,697,514
14,95,221,611,596
24,91,228,618,661
38,63,225,614,665
41,62,246,678,691
46,91,234,649,653
5,53,211,658,586
32,52,221,696,614
21,51,177,626,492
12,53,220,616,683
44,65,226,633,671
18,92,248,707,696
33,91,216,698,610
12,51,211,692,597
43,60,206,584,625
23,77,214,608,658
25,64,244,699,696
19,82,212,703,608
20,55,205,591,702
11,61,214,710,617
34,59,223,665,643
6,62,234,688,675
26,78,247,715,718
33,85,211,611,656
37,63,241,701,718
7,63,233,678,681
22,79,237,709,692
44,54,218,699,638
44,95,197,712,581
4,59,198,601,586
29,52,198,640,586
19,90,199,720,593
2,51,197,631,590
18,90,207,711,621
1,61,193,720,581
1,57,200,661,603
47,62,191,604,576
19,55,190,714,578
27,72,202,619,681
28,86,205,632,666
23,78,186,681,583
1,51,184,577,611
46,53,191,718,599
27,77,185,644,581
40,57,192,603,674
34,64,186,703,585
28,84,98,587,310
32,87,202,646,639
22,71,207,658,697
42,96,183,584,704
7,64,200,639,680
45,85,204,689,655
1,62,203,655,691
6,63,184,674,594
33,52,200,686,649
45,51,156,680,507
5,59,184,711,600
24,69,198,697,646
32,91,189,617,645
21,59,184,654,603
13,51,163,594,535
33,86,196,653,648
23,83,175,666,582
44,90,192,642,704
35,86,181,607,668
16,91,183,615,660
35,62,172,579,585
43,53,170,578,716
38,62,173,661,593
28,59,170,626,583
1,52,182,625,635
7,65,171,653,589
26,65,180,637,620
33,62,171,671,590
18,51,164,628,566
13,52,171,591,630
23,79,175,607,701
23,61,167,676,581
9,61,165,700,578
23,72,163,576,664
17,91,178,630,718
24,83,195,709,694
14,60,181,651,712
22,70,190,686,697
42,61,173,632,693
40,63,174,650,637
21,81,164,606,673
31,92,171,706,634
21,58,180,672,670
39,94,160,596,631
41,60,179,707,668
47,89,161,603,707
15,61,158,684,592
44,52,160,603,637
7,61,158,634,599
22,54,172,655,720
1,56,166,638,703
22,56,172,690,666
47,57,161,628,659
23,75,156,619,610
8,65,150,588,668
39,63,168,671,659
16,61,166,719,664
27,88,152,670,619
5,58,147,678,601
32,86,143,597,603
43,59,146,611,699
16,60,140,586,703
21,74,138,675,579
12,61,148,672,625
22,85,144,610,616
25,83,153,650,662
16,53,144,613,620
14,91,136,584,652
47,85,139,612,599
21,89,142,657,613
22,61,141,648,613
19,66,140,609,694
15,55,152,662,699
40,87,142,696,619
30,65,149,659,653
10,58,141,620,699
9,66,137,695,603
14,80,161,709,716
4,67,22,587,97
36,59,144,696,636
39,62,135,703,599
24,67,147,653,715
14,84,143,697,643
33,58,136,620,614
7,55,130,644,588
25,82,136,710,618
26,52,127,580,584
10,55,137,708,627
44,89,135,619,664
24,87,133,671,610
12,57,142,652,691
46,58,135,717,620
2,52,130,601,714
8,51,118,585,546
42,54,143,665,671
43,62,130,656,607
18,81,131,650,613
27,86,129,607,692
16,66,145,688,685
17,83,129,698,610
35,93,146,694,710
39,59,124,593,640
18,56,133,665,646
32,58,130,634,680
25,90,131,643,680
24,72,119,587,683
43,87,138,698,682
31,62,126,627,677
47,65,140,706,700
38,57,117,685,585
40,86,135,716,681
34,90,114,581,580
27,96,121,620,616
22,78,121,713,617
44,87,119,610,720
12,52,137,714,706
9,64,114,591,662
23,53,120,627,687
35,57,117,720,616
18,86,134,706,719
15,53,114,651,604
23,95,119,636,653
8,53,111,602,628
37,95,122,681,673
47,63,109,707,602
7,53,112,669,620
23,66,109,702,611
20,57,118,669,684
47,92,107,611,659
10,54,114,664,709
12,55,106,619,641
27,63,117,702,691
19,63,109,656,653
45,64,98,613,600
17,92,103,660,632
34,85,103,640,654
29,57,97,629,614
22,87,92,641,590
25,93,97,645,631
24,86,92,601,712
5,61,96,630,674
40,61,99,673,651
31,54,91,613,606
40,91,90,603,654
34,62,84,579,660
37,61,86,687,593
41,91,88,646,617
4,56,83,582,615
18,53,89,693,626
20,95,87,612,618
23,54,93,669,660
4,54,89,640,653
38,90,85,687,618
26,81,89,650,676
30,62,93,680,709
46,66,91,718,668
21,92,79,582,660
18,95,84,622,711
46,87,78,578,719
26,79,79,657,586
16,82,81,622,604
15,59,85,635,713
21,85,82,616,695
13,58,84,638,698
12,64,87,664,662
12,63,74,612,577
44,93,77,611,622
1,67,74,663,600
33,92,79,713,646
10,62,71,707,581
41,56,70,580,682
9,53,81,672,707
18,61,75,679,633
21,68,73,710,620
41,52,82,702,698
18,66,73,670,632
27,70,67,583,596
37,54,69,601,715
31,89,69,604,704
13,60,68,604,596
47,60,74,650,690
17,85,69,608,608
41,63,78,689,707
21,73,69,612,701
45,66,66,712,591
38,85,75,693,684
45,89,64,594,669
27,52,71,687,694
40,53,62,614,672
27,61,69,692,691
16,56,58,584,680
7,52,57,708,584
27,90,56,578,706
38,87,60,706,634
25,65,56,616,718
23,94,59,699,658
27,69,51,718,587
36,96,52,601,683
14,93,50,583,619
20,58,52,712,613
15,95,49,583,708
14,53,49,694,587
35,84,28,599,338
15,88,48,620,580
46,52,51,630,619
26,88,49,669,597
30,94,49,602,692
5,67,8,593,99
25,56,47,584,616
21,77,55,684,695
42,64,50,663,715
38,59,48,690,657
30,95,51,707,701
5,54,42,583,710
39,64,43,601,648
19,61,50,699,699
16,92,48,702,673
22,57,42,599,596
47,84,24,657,343
21,94,42,664,622
30,90,41,620,646
27,78,37,647,581
22,88,39,627,616
43,63,36,637,593
16,93,33,605,589
3,62,33,609,717
42,85,35,698,663
21,88,32,612,621
18,87,33,707,639
6,65,33,642,647
28,89,27,579,592
11,60,25,712,585
14,90,27,633,654
46,93,26,677,693
13,55,25,657,682
41,66,22,671,596
26,68,19,697,600
21,96,18,614,628
23,90,17,626,592
28,57,18,714,627
45,57,17,625,631
39,91,16,681,656
14,62,12,627,631
3,55,11,583,582
19,56,12,697,685
45,52,8,611,644
3,66,7,578,611
2,65,7,656,598
25,60,8,695,699
4,61,7,699,667
41,51,5,593,480
42,89,6,584,587
37,65,6,601,636
17,82,6,699,601
9,58,4,579,578
24,55,4,648,668
36,54,4,695,685
20,88,3,578,712
25,59,3,649,696
1,54,2,588,669
35,60,2,604,663
26,85,2,675,658
40,85,2,697,674
24,95,1,685,608
13,56,1,638,651
16,58,1,691,717


Shards
ShardH,ShardV,Ganho,CustoH,CustoV,LidaPor
35,67,894,673,97,67
43,67,910,705,99,67
32,67,881,637,97,67
12,67,860,652,96,67
7,67,984,587,115,67
36,67,994,707,120,67
13,67,891,701,114,67
17,67,920,606,120,67
47,67,764,654,101,67
3,67,710,718,98,67
39,67,861,695,119,67
41,67,722,677,101,67
